year,month,bald_eagle_count,osprey_count,temperature,runsize,spawners,predicted_osprey_count,osprey_count_lag1,temp_lag1,fish_lag1,osprey_count_lag2,temp_lag2,fish_lag2,osprey_count_lag3,temp_lag3,fish_lag3,osprey_count_roll3,temp_roll3,fish_roll3
2016,12,20657.0,26858.0,0.78,537748.5982215385,344252.3515384615,16112.460000000001,24544.0,0.9299999999999999,537748.5982215385,25467.0,0.8499999999999999,537748.5982215384,33956.0,0.69,537748.5982215385,25623.0,0.8533333333333332,537748.5982215385
2017,1,35854.0,33138.0,0.75,618113.3108614286,501944.71325785713,26890.5,26858.0,0.78,537748.5982215385,24544.0,0.9299999999999999,537748.5982215385,25467.0,0.8499999999999999,537748.5982215384,28180.0,0.8199999999999998,564536.8357681686
2017,2,40264.0,29092.0,0.71,618113.3108614285,501944.71325785713,28587.44,33138.0,0.75,618113.3108614286,26858.0,0.78,537748.5982215385,24544.0,0.9299999999999999,537748.5982215385,29696.0,0.7466666666666665,591325.0733147985
2017,3,21420.0,32900.0,1.05,618113.3108614285,501944.71325785713,22491.0,29092.0,0.71,618113.3108614285,33138.0,0.75,618113.3108614286,26858.0,0.78,537748.5982215385,31710.0,0.8366666666666666,618113.3108614285
2017,4,17080.0,46648.0,0.86,618113.3108614286,501944.71325785713,14688.8,32900.0,1.05,618113.3108614285,29092.0,0.71,618113.3108614285,33138.0,0.75,618113.3108614286,36213.333333333336,0.8733333333333332,618113.3108614286
2017,5,11480.0,33600.0,0.68,618113.3108614285,501944.71325785713,7806.400000000001,46648.0,0.86,618113.3108614286,32900.0,1.05,618113.3108614285,29092.0,0.71,618113.3108614285,37716.0,0.8633333333333333,618113.3108614286
2017,6,8316.0,31920.0,0.47,618113.3108614286,501944.71325785713,3908.52,33600.0,0.68,618113.3108614285,46648.0,0.86,618113.3108614286,32900.0,1.05,618113.3108614285,37389.333333333336,0.6699999999999999,618113.3108614286
2017,7,5544.0,39620.0,0.76,618113.3108614285,501944.7132578571,4213.44,31920.0,0.47,618113.3108614286,33600.0,0.68,618113.3108614285,46648.0,0.86,618113.3108614286,35046.666666666664,0.6366666666666666,618113.3108614285
2017,8,3542.0,39004.0,0.78,618113.3108614286,501944.71325785713,2762.76,39620.0,0.76,618113.3108614285,31920.0,0.47,618113.3108614286,33600.0,0.68,618113.3108614285,36848.0,0.6699999999999999,618113.3108614286
2017,9,3332.0,38122.0,0.54,618113.3108614285,501944.71325785713,1799.2800000000002,39004.0,0.78,618113.3108614286,39620.0,0.76,618113.3108614285,31920.0,0.47,618113.3108614286,38915.333333333336,0.6933333333333332,618113.3108614286
2017,10,5390.0,30968.0,0.81,618113.3108614286,501944.71325785713,4365.900000000001,38122.0,0.54,618113.3108614285,39004.0,0.78,618113.3108614286,39620.0,0.76,618113.3108614285,36031.333333333336,0.71,618113.3108614286
2017,11,12334.0,32452.0,1.16,618113.3108614286,501944.71325785713,14307.439999999999,30968.0,0.81,618113.3108614286,38122.0,0.54,618113.3108614285,39004.0,0.78,618113.3108614286,33847.333333333336,0.8366666666666666,618113.3108614286
2017,12,25970.0,33964.0,0.98,618113.3108614285,501944.71325785713,25450.6,32452.0,1.16,618113.3108614286,30968.0,0.81,618113.3108614286,38122.0,0.54,618113.3108614285,32461.333333333332,0.9833333333333331,618113.3108614286
2018,1,35724.0,42237.0,0.92,1139504.2005884617,522905.0139323077,32866.08,33964.0,0.98,618113.3108614285,32452.0,1.16,618113.3108614286,30968.0,0.81,618113.3108614286,36217.666666666664,1.0199999999999998,791910.274103773
2018,2,44915.0,34918.0,0.88,1139504.2005884615,522905.0139323077,39525.2,42237.0,0.92,1139504.2005884617,33964.0,0.98,618113.3108614285,32452.0,1.16,618113.3108614286,37039.666666666664,0.9266666666666664,965707.2373461173
2018,3,21606.0,39104.0,0.9100000000000001,1139504.2005884615,522905.0139323077,19661.460000000003,34918.0,0.88,1139504.2005884615,42237.0,0.92,1139504.2005884617,33964.0,0.98,618113.3108614285,38753.0,0.9033333333333333,1139504.2005884617
2018,4,16367.0,45487.0,1.12,1139504.2005884615,522905.0139323077,18331.04,39104.0,0.9100000000000001,1139504.2005884615,34918.0,0.88,1139504.2005884615,42237.0,0.92,1139504.2005884617,39836.333333333336,0.9700000000000001,1139504.2005884615
2018,5,12792.0,45708.0,0.95,1139504.2005884617,522905.0139323077,12152.4,45487.0,1.12,1139504.2005884615,39104.0,0.9100000000000001,1139504.2005884615,34918.0,0.88,1139504.2005884615,43433.0,0.9933333333333333,1139504.2005884617
2018,6,11362.0,42081.0,0.83,1139504.2005884615,522905.0139323077,9430.46,45708.0,0.95,1139504.2005884617,45487.0,1.12,1139504.2005884615,39104.0,0.9100000000000001,1139504.2005884615,44425.333333333336,0.9666666666666665,1139504.2005884617
2018,7,6734.0,37297.0,0.94,1139504.2005884615,522905.0139323077,6329.96,42081.0,0.83,1139504.2005884615,45708.0,0.95,1139504.2005884617,45487.0,1.12,1139504.2005884615,41695.333333333336,0.9066666666666664,1139504.2005884617
2018,8,5694.0,43121.0,0.69,1139504.2005884615,522905.01393230766,3928.8599999999997,37297.0,0.94,1139504.2005884615,42081.0,0.83,1139504.2005884615,45708.0,0.95,1139504.2005884617,40833.0,0.8199999999999998,1139504.2005884615
2018,9,5317.0,45357.0,0.97,1139504.2005884615,522905.01393230766,5157.49,43121.0,0.69,1139504.2005884615,37297.0,0.94,1139504.2005884615,42081.0,0.83,1139504.2005884615,41925.0,0.8666666666666664,1139504.2005884615
2018,10,7644.0,28561.0,0.73,1139504.2005884617,522905.0139323077,5580.12,45357.0,0.97,1139504.2005884615,43121.0,0.69,1139504.2005884615,37297.0,0.94,1139504.2005884615,39013.0,0.7966666666666664,1139504.2005884615
2018,11,12545.0,30303.0,0.69,1139504.2005884617,522905.01393230766,8656.05,28561.0,0.73,1139504.2005884617,45357.0,0.97,1139504.2005884615,43121.0,0.69,1139504.2005884615,34740.333333333336,0.7966666666666664,1139504.2005884617
2018,12,26208.0,34255.0,0.8899999999999999,1139504.2005884617,522905.01393230766,23325.12,30303.0,0.69,1139504.2005884617,28561.0,0.73,1139504.2005884617,45357.0,0.97,1139504.2005884615,31039.666666666668,0.7699999999999999,1139504.2005884617
2019,1,46284.0,48636.0,0.84,854950.0067514286,739844.4517642856,38878.56,34255.0,0.8899999999999999,1139504.2005884617,30303.0,0.69,1139504.2005884617,28561.0,0.73,1139504.2005884617,37731.333333333336,0.8066666666666665,1044652.8026427841
2019,2,31192.0,30226.0,0.85,854950.0067514286,739844.4517642857,26513.2,48636.0,0.84,854950.0067514286,34255.0,0.8899999999999999,1139504.2005884617,30303.0,0.69,1139504.2005884617,37705.666666666664,0.8599999999999999,949801.4046971062
2019,3,32676.0,45976.0,0.84,854950.0067514286,739844.4517642858,27447.84,30226.0,0.85,854950.0067514286,48636.0,0.84,854950.0067514286,34255.0,0.8899999999999999,1139504.2005884617,41612.666666666664,0.8433333333333332,854950.0067514286
2019,4,25074.0,53928.0,0.8699999999999999,854950.0067514286,739844.4517642857,21814.379999999997,45976.0,0.84,854950.0067514286,30226.0,0.85,854950.0067514286,48636.0,0.84,854950.0067514286,43376.666666666664,0.8533333333333332,854950.0067514286
2019,5,20748.0,44408.0,0.74,854950.0067514286,739844.4517642857,15353.52,53928.0,0.8699999999999999,854950.0067514286,45976.0,0.84,854950.0067514286,30226.0,0.85,854950.0067514286,48104.0,0.8166666666666664,854950.0067514286
2019,6,15876.0,45990.0,0.66,854950.0067514286,739844.4517642857,10478.16,44408.0,0.74,854950.0067514286,53928.0,0.8699999999999999,854950.0067514286,45976.0,0.84,854950.0067514286,48108.666666666664,0.7566666666666665,854950.0067514286
2019,7,8162.0,47670.0,0.77,854950.0067514286,739844.4517642857,6284.74,45990.0,0.66,854950.0067514286,44408.0,0.74,854950.0067514286,53928.0,0.8699999999999999,854950.0067514286,46022.666666666664,0.7233333333333332,854950.0067514286
2019,8,5992.0,49392.0,0.74,854950.0067514286,739844.4517642857,4434.08,47670.0,0.77,854950.0067514286,45990.0,0.66,854950.0067514286,44408.0,0.74,854950.0067514286,47684.0,0.7233333333333332,854950.0067514286
2019,9,6034.0,47460.0,0.79,854950.0067514286,739844.4517642857,4766.860000000001,49392.0,0.74,854950.0067514286,47670.0,0.77,854950.0067514286,45990.0,0.66,854950.0067514286,48174.0,0.7666666666666665,854950.0067514286
2019,10,9534.0,43442.0,0.54,854950.0067514286,739844.4517642857,5148.360000000001,47460.0,0.79,854950.0067514286,49392.0,0.74,854950.0067514286,47670.0,0.77,854950.0067514286,46764.666666666664,0.6899999999999998,854950.0067514286
2019,11,23268.0,39550.0,0.73,854950.0067514286,739844.4517642857,16985.64,43442.0,0.54,854950.0067514286,47460.0,0.79,854950.0067514286,49392.0,0.74,854950.0067514286,43484.0,0.6866666666666665,854950.0067514286
2019,12,31542.0,37562.0,0.84,854950.0067514287,739844.4517642858,26495.28,39550.0,0.73,854950.0067514286,43442.0,0.54,854950.0067514286,47460.0,0.79,854950.0067514286,40184.666666666664,0.7033333333333331,854950.0067514287
2020,1,62036.0,51311.0,0.76,284486.7129730769,215861.60912461538,47147.36,37562.0,0.84,854950.0067514287,39550.0,0.73,854950.0067514286,43442.0,0.54,854950.0067514286,42807.666666666664,0.7766666666666665,664795.5754919781
2020,2,87347.0,41171.0,0.68,284486.7129730769,215861.60912461538,59395.96000000001,51311.0,0.76,284486.7129730769,37562.0,0.84,854950.0067514287,39550.0,0.73,854950.0067514286,43348.0,0.7599999999999999,474641.1442325275
2020,3,34541.0,36868.0,0.8399999999999999,284486.7129730769,215861.60912461538,29014.439999999995,41171.0,0.68,284486.7129730769,51311.0,0.76,284486.7129730769,37562.0,0.84,854950.0067514287,43116.666666666664,0.7599999999999998,284486.7129730769
2020,4,18525.0,40768.0,0.9,284486.7129730769,215861.60912461538,16672.5,36868.0,0.8399999999999999,284486.7129730769,41171.0,0.68,284486.7129730769,51311.0,0.76,284486.7129730769,39602.333333333336,0.8066666666666665,284486.7129730769
2020,5,17823.0,52455.0,1.04,284486.71297307697,215861.60912461538,18535.920000000002,40768.0,0.9,284486.7129730769,36868.0,0.8399999999999999,284486.7129730769,41171.0,0.68,284486.7129730769,43363.666666666664,0.9266666666666664,284486.7129730769
2020,6,14404.0,53716.0,0.8499999999999999,284486.71297307697,215861.60912461538,12243.399999999998,52455.0,1.04,284486.71297307697,40768.0,0.9,284486.7129730769,36868.0,0.8399999999999999,284486.7129730769,48979.666666666664,0.9299999999999997,284486.71297307697
2020,7,12012.0,58942.0,0.77,284486.7129730769,215861.60912461538,9249.24,53716.0,0.8499999999999999,284486.71297307697,52455.0,1.04,284486.71297307697,40768.0,0.9,284486.7129730769,55037.666666666664,0.8866666666666664,284486.7129730769
2020,8,7735.0,59176.0,0.8399999999999999,284486.7129730769,215861.60912461538,6497.399999999999,58942.0,0.77,284486.7129730769,53716.0,0.8499999999999999,284486.71297307697,52455.0,1.04,284486.71297307697,57278.0,0.8199999999999997,284486.7129730769
2020,9,4576.0,46540.0,0.81,284486.7129730769,215861.60912461538,3706.5600000000004,59176.0,0.8399999999999999,284486.7129730769,58942.0,0.77,284486.7129730769,53716.0,0.8499999999999999,284486.71297307697,54886.0,0.8066666666666665,284486.7129730769
2020,10,13247.0,45006.0,1.09,284486.7129730769,215861.60912461538,14439.230000000001,46540.0,0.81,284486.7129730769,59176.0,0.8399999999999999,284486.7129730769,58942.0,0.77,284486.7129730769,50240.666666666664,0.9133333333333331,284486.7129730769
2020,11,23790.0,44070.0,0.88,284486.71297307697,215861.60912461538,20935.2,45006.0,1.09,284486.7129730769,46540.0,0.81,284486.7129730769,59176.0,0.8399999999999999,284486.7129730769,45205.333333333336,0.9266666666666666,284486.7129730769
2020,12,34424.0,39715.0,0.58,284486.7129730769,215861.60912461538,19965.92,44070.0,0.88,284486.71297307697,45006.0,1.09,284486.7129730769,46540.0,0.81,284486.7129730769,42930.333333333336,0.85,284486.7129730769
2021,1,52220.0,55622.0,0.21999999999999997,1025077.8308335715,887060.1775714286,11488.399999999998,39715.0,0.58,284486.7129730769,44070.0,0.88,284486.71297307697,45006.0,1.09,284486.7129730769,46469.0,0.5599999999999998,531350.4189265751
2021,2,47614.0,44212.0,0.16,1025077.8308335714,887060.1775714286,7618.24,55622.0,0.21999999999999997,1025077.8308335715,39715.0,0.58,284486.7129730769,44070.0,0.88,284486.71297307697,46516.333333333336,0.31999999999999984,778214.1248800732
2021,3,42476.0,61334.0,0.18,1025077.8308335715,887060.1775714285,7645.679999999999,44212.0,0.16,1025077.8308335714,55622.0,0.21999999999999997,1025077.8308335715,39715.0,0.58,284486.7129730769,53722.666666666664,0.1866666666666665,1025077.8308335714
2021,4,34216.0,69944.0,0.39,1025077.8308335715,887060.1775714285,13344.24,61334.0,0.18,1025077.8308335715,44212.0,0.16,1025077.8308335714,55622.0,0.21999999999999997,1025077.8308335715,58496.666666666664,0.24333333333333318,1025077.8308335714
2021,5,26390.0,70980.0,0.5,1025077.8308335715,887060.1775714286,13195.0,69944.0,0.39,1025077.8308335715,61334.0,0.18,1025077.8308335715,44212.0,0.16,1025077.8308335714,67419.33333333333,0.35666666666666647,1025077.8308335715
2021,6,16366.0,58548.0,0.52,1025077.8308335715,887060.1775714285,8510.32,70980.0,0.5,1025077.8308335715,69944.0,0.39,1025077.8308335715,61334.0,0.18,1025077.8308335715,66490.66666666667,0.4699999999999999,1025077.8308335715
2021,7,13104.0,67046.0,0.4600000000000001,1025077.8308335715,887060.1775714285,6027.840000000001,58548.0,0.52,1025077.8308335715,70980.0,0.5,1025077.8308335715,69944.0,0.39,1025077.8308335715,65524.666666666664,0.4933333333333332,1025077.8308335715
2021,8,8764.0,63112.0,0.41999999999999993,1025077.8308335714,887060.1775714286,3680.879999999999,67046.0,0.4600000000000001,1025077.8308335715,58548.0,0.52,1025077.8308335715,70980.0,0.5,1025077.8308335715,62902.0,0.4666666666666665,1025077.8308335714
2021,9,8624.0,60900.0,0.5,1025077.8308335714,887060.1775714285,4312.0,63112.0,0.41999999999999993,1025077.8308335714,67046.0,0.4600000000000001,1025077.8308335715,58548.0,0.52,1025077.8308335715,63686.0,0.4599999999999998,1025077.8308335714
2021,10,14140.0,49854.0,0.8599999999999999,1025077.8308335715,887060.1775714285,12160.399999999998,60900.0,0.5,1025077.8308335714,63112.0,0.41999999999999993,1025077.8308335714,67046.0,0.4600000000000001,1025077.8308335715,57955.333333333336,0.5933333333333332,1025077.8308335714
2021,11,28000.0,46074.0,0.6,1025077.8308335715,887060.1775714285,16800.0,49854.0,0.8599999999999999,1025077.8308335715,60900.0,0.5,1025077.8308335714,63112.0,0.41999999999999993,1025077.8308335714,52276.0,0.6533333333333332,1025077.8308335714
2021,12,40880.0,47992.0,0.69,1025077.8308335715,887060.1775714285,28207.199999999997,46074.0,0.6,1025077.8308335715,49854.0,0.8599999999999999,1025077.8308335715,60900.0,0.5,1025077.8308335714,47973.333333333336,0.7166666666666665,1025077.8308335715
2022,1,78468.0,65533.0,0.7,1074133.1815446154,638143.5634692308,54927.6,47992.0,0.69,1025077.8308335715,46074.0,0.6,1025077.8308335715,49854.0,0.8599999999999999,1025077.8308335715,53199.666666666664,0.6633333333333331,1041429.6144039193
2022,2,56355.0,55224.0,0.66,1074133.1815446154,638143.5634692308,37194.3,65533.0,0.7,1074133.1815446154,47992.0,0.69,1025077.8308335715,46074.0,0.6,1025077.8308335715,56249.666666666664,0.6833333333333331,1057781.3979742674
2022,3,39702.0,56771.0,0.5,1074133.1815446154,638143.5634692308,19851.0,55224.0,0.66,1074133.1815446154,65533.0,0.7,1074133.1815446154,47992.0,0.69,1025077.8308335715,59176.0,0.6199999999999998,1074133.1815446154
2022,4,33709.0,73450.0,0.55,1074133.1815446154,638143.5634692308,18539.95,56771.0,0.5,1074133.1815446154,55224.0,0.66,1074133.1815446154,65533.0,0.7,1074133.1815446154,61815.0,0.57,1074133.1815446154
2022,5,27131.0,74477.0,0.44000000000000006,1074133.1815446154,638143.5634692308,11937.640000000001,73450.0,0.55,1074133.1815446154,56771.0,0.5,1074133.1815446154,55224.0,0.66,1074133.1815446154,68232.66666666667,0.4966666666666666,1074133.1815446154
2022,6,17524.0,65260.0,0.2,1074133.1815446154,638143.5634692308,3504.8,74477.0,0.44000000000000006,1074133.1815446154,73450.0,0.55,1074133.1815446154,56771.0,0.5,1074133.1815446154,71062.33333333333,0.39666666666666656,1074133.1815446154
2022,7,15470.0,72696.0,0.67,1074133.1815446154,638143.5634692308,10364.900000000001,65260.0,0.2,1074133.1815446154,74477.0,0.44000000000000006,1074133.1815446154,73450.0,0.55,1074133.1815446154,70811.0,0.43666666666666654,1074133.1815446154
2022,8,9178.0,76167.0,0.74,1074133.1815446154,638143.5634692308,6791.72,72696.0,0.67,1074133.1815446154,65260.0,0.2,1074133.1815446154,74477.0,0.44000000000000006,1074133.1815446154,71374.33333333333,0.5366666666666665,1074133.1815446154
2022,9,8502.0,59852.0,0.34,1074133.1815446154,638143.5634692308,2890.6800000000003,76167.0,0.74,1074133.1815446154,72696.0,0.67,1074133.1815446154,65260.0,0.2,1074133.1815446154,69571.66666666667,0.5833333333333331,1074133.1815446154
2022,10,15080.0,59553.0,0.56,1074133.1815446154,638143.5634692308,8444.800000000001,59852.0,0.34,1074133.1815446154,76167.0,0.74,1074133.1815446154,72696.0,0.67,1074133.1815446154,65190.666666666664,0.5466666666666665,1074133.1815446154
2022,11,22906.0,48711.0,0.56,1074133.1815446154,638143.5634692308,12827.36,59553.0,0.56,1074133.1815446154,59852.0,0.34,1074133.1815446154,76167.0,0.74,1074133.1815446154,56038.666666666664,0.4866666666666665,1074133.1815446154
2022,12,34762.0,51259.0,0.31,1074133.1815446154,638143.5634692308,10776.22,48711.0,0.56,1074133.1815446154,59553.0,0.56,1074133.1815446154,59852.0,0.34,1074133.1815446154,53174.333333333336,0.4766666666666665,1074133.1815446154
2023,1,35791.0,35525.0,0.44999999999999996,1568727.541757143,1414939.5138142856,16105.949999999999,51259.0,0.31,1074133.1815446154,48711.0,0.56,1074133.1815446154,59553.0,0.56,1074133.1815446154,45165.0,0.4399999999999998,1238997.9682821247
2023,2,26341.0,29617.0,0.23,1568727.541757143,1414939.5138142856,6058.43,35525.0,0.44999999999999996,1568727.541757143,51259.0,0.31,1074133.1815446154,48711.0,0.56,1074133.1815446154,38800.333333333336,0.3299999999999998,1403862.7550196338
2023,3,20153.0,32788.0,0.34,1568727.541757143,1414939.5138142856,6852.02,29617.0,0.23,1568727.541757143,35525.0,0.44999999999999996,1568727.541757143,51259.0,0.31,1074133.1815446154,32643.333333333332,0.3399999999999997,1568727.541757143
2023,4,24528.0,46361.0,0.21,1568727.5417571429,1414939.5138142856,5150.88,32788.0,0.34,1568727.541757143,29617.0,0.23,1568727.541757143,35525.0,0.44999999999999996,1568727.541757143,36255.333333333336,0.25999999999999973,1568727.5417571429
2023,5,16464.0,35693.0,0.31,1568727.541757143,1414939.5138142856,5103.84,46361.0,0.21,1568727.5417571429,32788.0,0.34,1568727.541757143,29617.0,0.23,1568727.541757143,38280.666666666664,0.28666666666666646,1568727.5417571429
2023,6,13601.0,37016.0,0.38,1568727.541757143,1414939.5138142859,5168.38,35693.0,0.31,1568727.541757143,46361.0,0.21,1568727.5417571429,32788.0,0.34,1568727.541757143,39690.0,0.29999999999999977,1568727.5417571429
2023,7,9247.0,40887.0,0.8699999999999999,1568727.5417571429,1414939.5138142859,8044.8899999999985,37016.0,0.38,1568727.541757143,35693.0,0.31,1568727.541757143,46361.0,0.21,1568727.5417571429,37865.333333333336,0.5199999999999997,1568727.5417571429
2023,8,4886.0,45458.0,1.14,1568727.5417571429,1414939.5138142856,5570.04,40887.0,0.8699999999999999,1568727.5417571429,37016.0,0.38,1568727.541757143,35693.0,0.31,1568727.541757143,41120.333333333336,0.7966666666666664,1568727.5417571429
2023,9,4480.0,36757.0,1.21,1568727.541757143,1414939.5138142856,5420.8,45458.0,1.14,1568727.5417571429,40887.0,0.8699999999999999,1568727.5417571429,37016.0,0.38,1568727.541757143,41034.0,1.073333333333333,1568727.5417571429
2023,10,7259.0,26873.0,1.13,1568727.541757143,1414939.5138142856,8202.67,36757.0,1.21,1568727.541757143,45458.0,1.14,1568727.5417571429,40887.0,0.8699999999999999,1568727.5417571429,36362.666666666664,1.1599999999999997,1568727.5417571429
2023,11,14987.0,23401.0,1.11,1568727.5417571429,1414939.5138142859,16635.57,26873.0,1.13,1568727.541757143,36757.0,1.21,1568727.541757143,45458.0,1.14,1568727.5417571429,29010.333333333332,1.1499999999999997,1568727.5417571429
2023,12,23205.0,29631.0,1.22,1568727.541757143,1414939.5138142856,28310.1,23401.0,1.11,1568727.5417571429,26873.0,1.13,1568727.541757143,36757.0,1.21,1568727.541757143,26635.0,1.153333333333333,1568727.5417571429
